bw	num	pct	qlen	maxq	avgq	maxd	avgd	rate
6	10	0.80	12	23.5	0.3	30	0	592.9 (0.77)
6	12	0.80	12	27.5	0.5	35	0	597.4 (0.78)
6	14	0.80	12	31.5	0.6	41	0	599.1 (0.78)
6	16	0.80	12	36.5	0.7	47	0	599.5 (0.78)
6	20	0.80	12	48.0	0.7	62	0	599.8 (0.78)
6	24	0.80	12	59.0	0.8	76	1	599.8 (0.78)
6	30	0.80	12	74.0	1.0	96	1	599.8 (0.78)
6	40	0.80	12	100.0	1.1	130	1	599.8 (0.78)
8	1	0.82	15	39.5	0.0	38	0	759.6 (0.74)
8	2	0.82	15	39.5	0.0	38	0	766.1 (0.75)
8	3	0.82	15	33.0	0.1	32	0	774.1 (0.76)
8	4	0.82	15	39.5	0.1	38	0	773.6 (0.76)
8	5	0.82	15	42.5	0.1	41	0	780.9 (0.76)
8	6	0.82	15	33.0	0.1	32	0	791.8 (0.77)
8	8	0.82	15	41.0	0.2	40	0	788.4 (0.77)
8	10	0.82	15	42.5	0.2	41	0	798.6 (0.78)
8	12	0.82	15	33.5	0.4	32	0	808.6 (0.79)
8	14	0.82	15	37.5	0.8	36	0	813.9 (0.79)
8	16	0.82	15	41.5	0.9	40	0	817.6 (0.80)
8	20	0.82	15	49.5	1.0	48	0	819.5 (0.80)
8	24	0.82	15	60.0	0.9	58	0	819.7 (0.80)
8	30	0.82	15	74.5	0.8	72	0	819.8 (0.80)
8	40	0.82	15	103.5	1.1	101	1	819.8 (0.80)
10	1	0.84	15	39.5	0.0	30	0	941.4 (0.74)
10	2	0.84	15	39.5	0.0	30	0	951.8 (0.74)
10	3	0.84	15	55.5	0.0	43	0	971.6 (0.76)
10	4	0.84	15	39.5	0.1	30	0	980.6 (0.77)
10	5	0.84	15	47.5	0.1	37	0	989.4 (0.77)
10	6	0.84	15	55.5	0.1	43	0	994.1 (0.78)
10	8	0.84	15	39.5	0.2	30	0	1015.4 (0.79)
10	10	0.84	15	47.5	0.2	37	0	1026.3 (0.80)
10	12	0.84	15	55.5	0.3	43	0	1022.0 (0.80)
10	14	0.84	15	43.5	0.7	33	0	1032.1 (0.81)
10	16	0.84	15	44.0	0.7	34	0	1040.6 (0.81)
10	20	0.84	15	52.0	1.0	40	0	1047.4 (0.82)
10	24	0.84	15	62.5	1.3	48	1	1049.3 (0.82)
10	30	0.84	15	79.5	1.6	62	1	1049.6 (0.82)
10	40	0.84	15	105.0	1.9	82	1	1049.7 (0.82)
12	1	0.84	15	45.5	0.0	29	0	1107.6 (0.72)
12	2	0.84	15	45.5	0.0	29	0	1128.2 (0.73)
12	3	0.84	15	50.0	0.1	32	0	1148.1 (0.75)
12	4	0.84	15	45.5	0.1	29	0	1162.6 (0.76)
12	5	0.84	15	42.0	0.1	27	0	1181.2 (0.77)
12	6	0.84	15	50.0	0.1	32	0	1187.2 (0.77)
12	8	0.84	15	47.5	0.1	30	0	1206.2 (0.79)
12	10	0.84	15	42.0	0.2	27	0	1219.5 (0.79)
12	12	0.84	15	50.0	0.2	32	0	1221.4 (0.80)
12	14	0.84	15	58.5	0.3	38	0	1221.1 (0.80)
12	16	0.84	15	51.5	0.5	33	0	1230.3 (0.80)
12	20	0.84	15	45.0	0.8	29	0	1246.2 (0.81)
12	24	0.84	15	55.5	1.3	36	0	1254.9 (0.82)
12	30	0.84	15	72.5	1.9	47	1	1259.0 (0.82)
12	40	0.84	15	98.0	1.3	63	0	1259.6 (0.82)
14	1	0.86	18	75.5	0.0	42	0	1337.2 (0.75)
14	2	0.86	18	75.5	0.0	42	0	1345.5 (0.75)
14	3	0.86	18	59.5	0.1	33	0	1375.4 (0.77)
14	4	0.86	18	75.5	0.1	42	0	1379.3 (0.77)
14	5	0.86	18	51.5	0.1	28	0	1397.0 (0.78)
14	6	0.86	18	59.5	0.0	33	0	1391.4 (0.78)
14	8	0.86	18	75.5	0.2	42	0	1423.6 (0.79)
14	10	0.86	18	51.5	0.1	28	0	1436.3 (0.80)
14	12	0.86	18	59.5	0.2	33	0	1454.3 (0.81)
14	14	0.86	18	67.5	0.4	37	0	1440.5 (0.80)
14	16	0.86	18	75.5	0.7	42	0	1462.1 (0.82)
14	20	0.86	18	56.5	1.3	31	0	1485.1 (0.83)
14	24	0.86	18	65.0	2.0	36	1	1497.8 (0.84)
14	30	0.86	18	81.5	2.5	45	1	1503.6 (0.84)
14	40	0.86	18	115.5	1.8	64	1	1504.6 (0.84)
16	1	0.88	18	80.5	0.1	39	0	1522.5 (0.74)
16	2	0.88	18	80.5	0.0	39	0	1561.3 (0.76)
16	3	0.88	18	64.5	0.1	31	0	1591.7 (0.78)
16	4	0.88	18	80.5	0.1	39	0	1619.0 (0.79)
16	5	0.88	18	94.5	0.1	46	0	1635.9 (0.80)
16	6	0.88	18	64.5	0.1	31	0	1654.4 (0.81)
16	8	0.88	18	80.5	0.2	39	0	1671.2 (0.82)
16	10	0.88	18	94.5	0.2	46	0	1666.2 (0.81)
16	12	0.88	18	68.0	0.3	33	0	1662.8 (0.81)
16	14	0.88	18	76.0	0.5	37	0	1661.7 (0.81)
16	16	0.88	18	84.0	0.7	41	0	1691.1 (0.83)
16	20	0.88	18	94.5	1.6	46	0	1724.8 (0.84)
16	24	0.88	18	80.0	2.3	39	1	1743.9 (0.85)
16	30	0.88	18	107.0	2.8	52	1	1757.8 (0.86)
16	40	0.88	18	132.5	3.6	64	1	1759.5 (0.86)
20	1	0.88	21	80.0	0.0	31	0	1891.6 (0.74)
20	2	0.88	21	80.0	0.0	31	0	1936.5 (0.76)
20	3	0.88	21	112.0	0.0	43	0	2001.2 (0.78)
20	4	0.88	21	80.0	0.1	31	0	2031.3 (0.79)
20	5	0.88	21	96.0	0.1	37	0	2046.3 (0.80)
20	6	0.88	21	112.0	0.1	43	0	2062.0 (0.81)
20	8	0.88	21	80.0	0.1	31	0	2055.6 (0.80)
20	10	0.88	21	96.0	0.2	37	0	2047.2 (0.80)
20	12	0.88	21	112.0	0.2	43	0	2054.6 (0.80)
20	14	0.88	21	73.5	0.2	28	0	2055.7 (0.80)
20	16	0.88	21	80.0	0.3	31	0	2063.6 (0.81)
20	20	0.88	21	96.0	0.9	37	0	2118.9 (0.83)
20	24	0.88	21	115.5	1.7	45	0	2153.9 (0.84)
20	30	0.88	21	97.5	2.9	38	1	2180.3 (0.85)
20	40	0.88	21	121.0	3.8	47	1	2198.5 (0.86)
24	1	0.90	21	115.0	0.0	37	0	2268.3 (0.74)
24	2	0.90	21	115.0	0.0	37	0	2294.4 (0.75)
24	3	0.90	21	118.5	0.1	38	0	2405.6 (0.78)
24	4	0.90	21	115.0	0.1	37	0	2446.2 (0.80)
24	5	0.90	21	102.0	0.1	33	0	2469.2 (0.80)
24	6	0.90	21	118.0	0.1	38	0	2469.3 (0.80)
24	8	0.90	21	115.0	0.1	37	0	2469.0 (0.80)
24	10	0.90	21	102.0	0.1	33	0	2453.9 (0.80)
24	12	0.90	21	118.0	0.1	38	0	2456.1 (0.80)
24	14	0.90	21	134.0	0.2	43	0	2457.1 (0.80)
24	16	0.90	21	115.0	0.4	37	0	2477.0 (0.81)
24	20	0.90	21	102.0	0.9	33	0	2571.1 (0.84)
24	24	0.90	21	118.0	1.7	38	0	2619.3 (0.85)
24	30	0.90	21	147.5	2.9	48	0	2662.0 (0.87)
24	40	0.90	21	145.5	4.9	47	1	2695.8 (0.88)
30	1	0.92	24	176.0	0.0	45	0	2854.6 (0.74)
30	2	0.92	24	176.0	0.1	45	0	2921.6 (0.76)
30	3	0.92	24	144.0	0.1	37	0	3058.7 (0.80)
30	4	0.92	24	176.0	0.1	45	0	3099.4 (0.81)
30	5	0.92	24	170.5	0.1	44	0	3132.0 (0.82)
30	6	0.92	24	144.0	0.1	37	0	3126.9 (0.81)
30	8	0.92	24	176.0	0.1	45	0	3100.8 (0.81)
30	10	0.92	24	170.5	0.1	44	0	3079.7 (0.80)
30	12	0.92	24	144.0	0.2	37	0	3088.8 (0.80)
30	14	0.92	24	160.0	0.2	41	0	3103.9 (0.81)
30	16	0.92	24	176.0	0.4	45	0	3106.6 (0.81)
30	20	0.92	24	170.5	1.1	44	0	3256.8 (0.85)
30	24	0.92	24	146.0	2.2	38	0	3329.5 (0.87)
30	30	0.92	24	170.0	3.7	44	0	3382.0 (0.88)
30	40	0.92	24	194.5	5.8	50	1	3441.8 (0.90)
40	1	0.93	30	209.0	0.0	40	0	3825.2 (0.75)
40	2	0.93	30	209.0	0.0	40	0	3978.6 (0.78)
40	3	0.93	30	273.0	0.1	53	0	4067.8 (0.79)
40	4	0.93	30	209.0	0.0	40	0	4116.8 (0.80)
40	5	0.93	30	241.0	0.1	47	0	4170.8 (0.81)
